x,y
0.0019196680,-0.6781474066
0.0019216680,-0.6756618750
0.0019236680,-0.6730696476
0.0019256680,-0.6703711338
0.0019276680,-0.6675667597
0.0019296680,-0.6646569681
0.0019316680,-0.6616422186
0.0019336680,-0.6585229871
0.0019356680,-0.6552997664
0.0019376680,-0.6519730654
0.0019396680,-0.6485434094
0.0019416680,-0.6450113401
0.0019436680,-0.6413774151
0.0019456680,-0.6376422084
0.0019476680,-0.6338063097
0.0019496680,-0.6298703249
0.0019516680,-0.6258348754
0.0019536680,-0.6217005986
0.0019556680,-0.6174681472
0.0019576680,-0.6131381898
0.0019596680,-0.6087114099
0.0019616680,-0.6041885067
0.0019636680,-0.5995701943
0.0019656680,-0.5948572022
0.0019676680,-0.5900502744
0.0019696680,-0.5851501702
0.0019716680,-0.5801576633
0.0019736680,-0.5750735420
0.0019756680,-0.5698986093
0.0019776680,-0.5646336823
0.0019796680,-0.5592795925
0.0019816680,-0.5538371852
0.0019836680,-0.5483073200
0.0019856680,-0.5426908700
0.0019876680,-0.5369887222
0.0019896680,-0.5312017771
0.0019916680,-0.5253309484
0.0019936680,-0.5193771632
0.0019956680,-0.5133413618
0.0019976680,-0.5072244971
0.0019996680,-0.5010275353
0.0020016680,-0.4947514549
0.0020036680,-0.4883972468
0.0020056680,-0.4819659146
0.0020076680,-0.4754584739
0.0020096680,-0.4688759521
0.0020116680,-0.4622193889
0.0020136680,-0.4554898353
0.0020156680,-0.4486883541
0.0020176680,-0.4418160193
0.0020196680,-0.4348739160
0.0020216680,-0.4278631406
0.0020236680,-0.4207848001
0.0020256680,-0.4136400124
0.0020276680,-0.4064299056
0.0020296680,-0.3991556183
0.0020316680,-0.3918182992
0.0020336680,-0.3844191069
0.0020356680,-0.3769592100
0.0020376680,-0.3694397864
0.0020396680,-0.3618620235
0.0020416680,-0.3542271179
0.0020436680,-0.3465362753
0.0020456680,-0.3387907102
0.0020476680,-0.3309916456
0.0020496680,-0.3231403132
0.0020516680,-0.3152379528
0.0020536680,-0.3072858122
0.0020556680,-0.2992851472
0.0020576680,-0.2912372212
0.0020596680,-0.2831433050
0.0020616680,-0.2750046769
0.0020636680,-0.2668226219
0.0020656680,-0.2585984321
0.0020676680,-0.2503334063
0.0020696680,-0.2420288495
0.0020716680,-0.2336860732
0.0020736680,-0.2253063947
0.0020756680,-0.2168911374
0.0020776680,-0.2084416302
0.0020796680,-0.1999592072
0.0020816680,-0.1914452080
0.0020836680,-0.1829009770
0.0020856680,-0.1743278634
0.0020876680,-0.1657272212
0.0020896680,-0.1571004083
0.0020916680,-0.1484487872
0.0020936680,-0.1397737239
0.0020956680,-0.1310765884
0.0020976680,-0.1223587541
0.0020996680,-0.1136215976
0.0021016680,-0.1048664986
0.0021036680,-0.0960948397
0.0021056680,-0.0873080060
0.0021076680,-0.0785073850
0.0021096680,-0.0696943665
0.0021116680,-0.0608703422
0.0021136680,-0.0520367054
0.0021156680,-0.0431948511
0.0021176680,-0.0343461756
0.0021196680,-0.0254920762
0.0021216680,-0.0166339510
0.0021236680,-0.0077731988
0.0021256680,0.0010887811
0.0021276680,0.0099505894
0.0021296680,0.0188108266
0.0021316680,0.0276680937
0.0021336680,0.0365209918
0.0021356680,0.0453681232
0.0021376680,0.0542080906
0.0021396680,0.0630394982
0.0021416680,0.0718609514
0.0021436680,0.0806710571
0.0021456680,0.0894684242
0.0021476680,0.0982516634
0.0021496680,0.1070193878
0.0021516680,0.1157702128
0.0021536680,0.1245027566
0.0021556680,0.1332156401
0.0021576680,0.1419074876
0.0021596680,0.1505769265
0.0021616680,0.1592225878
0.0021636680,0.1678431061
0.0021656680,0.1764371203
0.0021676680,0.1850032733
0.0021696680,0.1935402123
0.0021716680,0.2020465892
0.0021736680,0.2105210609
0.0021756680,0.2189622890
0.0021776680,0.2273689407
0.0021796680,0.2357396883
0.0021816680,0.2440732101
0.0021836680,0.2523681901
0.0021856680,0.2606233184
0.0021876680,0.2688372915
0.0021896680,0.2770088123
0.0021916680,0.2851365902
0.0021936680,0.2932193421
0.0021956680,0.3012557913
0.0021976680,0.3092446690
0.0021996680,0.3171847134
0.0022016680,0.3250746709
0.0022036680,0.3329132956
0.0022056680,0.3406993495
0.0022076680,0.3484316032
0.0022096680,0.3561088357
0.0022116680,0.3637298346
0.0022136680,0.3712933965
0.0022156680,0.3787983270
0.0022176680,0.3862434411
0.0022196680,0.3936275630
0.0022216680,0.4009495266
0.0022236680,0.4082081759
0.0022256680,0.4154023645
0.0022276680,0.4225309563
0.0022296680,0.4295928258
0.0022316680,0.4365868577
0.0022336680,0.4435119477
0.0022356680,0.4503670021
0.0022376680,0.4571509384
0.0022396680,0.4638626855
0.0022416680,0.4705011834
0.0022436680,0.4770653838
0.0022456680,0.4835542502
0.0022476680,0.4899667580
0.0022496680,0.4963018944
0.0022516680,0.5025586591
0.0022536680,0.5087360641
0.0022556680,0.5148331339
0.0022576680,0.5208489057
0.0022596680,0.5267824295
0.0022616680,0.5326327684
0.0022636680,0.5383989985
0.0022656680,0.5440802093
0.0022676680,0.5496755036
0.0022696680,0.5551839979
0.0022716680,0.5606048223
0.0022736680,0.5659371208
0.0022756680,0.5711800514
0.0022776680,0.5763327862
0.0022796680,0.5813945114
0.0022816680,0.5863644278
0.0022836680,0.5912417506
0.0022856680,0.5960257095
0.0022876680,0.6007155492
0.0022896680,0.6053105290
0.0022916680,0.6098099233
0.0022936680,0.6142130217
0.0022956680,0.6185191288
0.0022976680,0.6227275647
0.0022996680,0.6268376648
0.0023016680,0.6308487800
0.0023036680,0.6347602770
0.0023056680,0.6385715380
0.0023076680,0.6422819614
0.0023096680,0.6458909610
0.0023116680,0.6493979670
0.0023136680,0.6528024257
0.0023156680,0.6561037993
0.0023176680,0.6593015666
0.0023196680,0.6623952227
0.0023216680,0.6653842790
0.0023236680,0.6682682634
0.0023256680,0.6710467207
0.0023276680,0.6737192119
0.0023296680,0.6762853151
0.0023316680,0.6787446252
0.0023336680,0.6810967536
0.0023356680,0.6833413291
0.0023376680,0.6854779971
0.0023396680,0.6875064202
0.0023416680,0.6894262782
0.0023436680,0.6912372679
0.0023456680,0.6929391032
0.0023476680,0.6945315156
0.0023496680,0.6960142533
0.0023516680,0.6973870825
0.0023536680,0.6986497862
0.0023556680,0.6998021650
0.0023576680,0.7008440371
0.0023596680,0.7017752378
0.0023616680,0.7025956201
0.0023636680,0.7033050546
0.0023656680,0.7039034290
0.0023676680,0.7043906490
0.0023696680,0.7047666376
0.0023716680,0.7050313354
0.0023736680,0.7051847007
0.0023756680,0.7052267092
0.0023776680,0.7051573542
0.0023796680,0.7049766469
0.0023816680,0.7046846155
0.0023836680,0.7042813064
0.0023856680,0.7037667831
0.0023876680,0.7031411270
0.0023896680,0.7024044367
0.0023916680,0.7015568288
0.0023936680,0.7005984369
0.0023956680,0.6995294124
0.0023976680,0.6983499242
0.0023996680,0.6970601585
0.0024016680,0.6956603190
0.0024036680,0.6941506266
0.0024056680,0.6925313199
0.0024076680,0.6908026545
0.0024096680,0.6889649035
0.0024116680,0.6870183569
0.0024136680,0.6849633222
0.0024156680,0.6828001239
0.0024176680,0.6805291035
0.0024196680,0.6781506198
0.0024216680,0.6756650483
0.0024236680,0.6730727815
0.0024256680,0.6703742287
0.0024276680,0.6675698162
0.0024296680,0.6646599866
0.0024316680,0.6616451996
0.0024336680,0.6585259311
0.0024356680,0.6553026738
0.0024376680,0.6519759367
0.0024396680,0.6485462451
0.0024416680,0.6450141405
0.0024436680,0.6413801807
0.0024456680,0.6376449396
0.0024476680,0.6338090070
0.0024496680,0.6298729887
0.0024516680,0.6258375062
0.0024536680,0.6217031966
0.0024556680,0.6174707130
0.0024576680,0.6131407237
0.0024596680,0.6087139123
0.0024616680,0.6041909780
0.0024636680,0.5995726350
0.0024656680,0.5948596125
0.0024676680,0.5900526548
0.0024696680,0.5851525210
0.0024716680,0.5801599849
0.0024736680,0.5750758348
0.0024756680,0.5699008736
0.0024776680,0.5646359185
0.0024796680,0.5592818009
0.0024816680,0.5538393661
0.0024836680,0.5483094738
0.0024856680,0.5426929971
0.0024876680,0.5369908229
0.0024896680,0.5312038516
0.0024916680,0.5253329972
0.0024936680,0.5193791866
0.0024956680,0.5133433600
0.0024976680,0.5072264706
0.0024996680,0.5010294842
0.0025016680,0.4947533795
0.0025036680,0.4883991476
0.0025056680,0.4819677918
0.0025076680,0.4754603277
0.0025096680,0.4688777829
0.0025116680,0.4622211970
0.0025136680,0.4554916210
0.0025156680,0.4486901175
0.0025176680,0.4418177608
0.0025196680,0.4348756359
0.0025216680,0.4278648391
0.0025236680,0.4207864776
0.0025256680,0.4136416690
0.0025276680,0.4064315416
0.0025296680,0.3991572339
0.0025316680,0.3918198948
0.0025336680,0.3844206827
0.0025356680,0.3769607662
0.0025376680,0.3694413233
0.0025396680,0.3618635413
0.0025416680,0.3542286169
0.0025436680,0.3465377556
0.0025456680,0.3387921721
0.0025476680,0.3309930894
0.0025496680,0.3231417390
0.0025516680,0.3152393609
0.0025536680,0.3072872028
0.0025556680,0.2992865205
0.0025576680,0.2912385775
0.0025596680,0.2831446445
0.0025616680,0.2750059997
0.0025636680,0.2668239282
0.0025656680,0.2585997222
0.0025676680,0.2503346804
0.0025696680,0.2420301078
0.0025716680,0.2336873158
0.0025736680,0.2253076220
0.0025756680,0.2168923494
0.0025776680,0.2084428271
0.0025796680,0.1999603892
0.0025816680,0.1914463753
0.0025836680,0.1829021298
0.0025856680,0.1743290020
0.0025876680,0.1657283456
0.0025896680,0.1571015188
0.0025916680,0.1484498838
0.0025936680,0.1397748069
0.0025956680,0.1310776580
0.0025976680,0.1223598104
0.0025996680,0.1136226408
0.0026016680,0.1048675288
0.0026036680,0.0960958571
0.0026056680,0.0873090107
0.0026076680,0.0785083773
0.0026096680,0.0696953465
0.0026116680,0.0608713099
0.0026136680,0.0520376611
0.0026156680,0.0431957950
0.0026176680,0.0343471078
0.0026196680,0.0254929968
0.0026216680,0.0166348601
0.0026236680,0.0077740966
0.0026256680,-0.0010878944
0.0026276680,-0.0099497137
0.0026296680,-0.0188099618
0.0026316680,-0.0276672396
0.0026336680,-0.0365201484
0.0026356680,-0.0453672902
0.0026376680,-0.0542072680
0.0026396680,-0.0630386858
0.0026416680,-0.0718601491
0.0026436680,-0.0806702648
0.0026456680,-0.0894676417
0.0026476680,-0.0982508906
0.0026496680,-0.1070186246
0.0026516680,-0.1157694591
0.0026536680,-0.1245020122
0.0026556680,-0.1332149050
0.0026576680,-0.1419067617
0.0026596680,-0.1505762096
0.0026616680,-0.1592218797
0.0026636680,-0.1678424069
0.0026656680,-0.1764364298
0.0026676680,-0.1850025913
0.0026696680,-0.1935395388
0.0026716680,-0.2020459241
0.0026736680,-0.2105204040
0.0026756680,-0.2189616403
0.0026776680,-0.2273683000
0.0026796680,-0.2357390556
0.0026816680,-0.2440725853
0.0026836680,-0.2523675730
0.0026856680,-0.2606227090
0.0026876680,-0.2688366897
0.0026896680,-0.2770082179
0.0026916680,-0.2851360033
0.0026936680,-0.2932187624
0.0026956680,-0.3012552188
0.0026976680,-0.3092441036
0.0026996680,-0.3171841551
0.0027016680,-0.3250741195
0.0027036680,-0.3329127510
0.0027056680,-0.3406988117
0.0027076680,-0.3484310721
0.0027096680,-0.3561083111
0.0027116680,-0.3637293166
0.0027136680,-0.3712928849
0.0027156680,-0.3787978218
0.0027176680,-0.3862429421
0.0027196680,-0.3936270702
0.0027216680,-0.4009490400
0.0027236680,-0.4082076953
0.0027256680,-0.4154018898
0.0027276680,-0.4225304876
0.0027296680,-0.4295923629
0.0027316680,-0.4365864006
0.0027336680,-0.4435114962
0.0027356680,-0.4503665562
0.0027376680,-0.4571504981
0.0027396680,-0.4638622506
0.0027416680,-0.4705007540
0.0027436680,-0.4770649597
0.0027456680,-0.4835538314
0.0027476680,-0.4899663443
0.0027496680,-0.4963014859
0.0027516680,-0.5025582557
0.0027536680,-0.5087356657
0.0027556680,-0.5148327404
0.0027576680,-0.5208485171
0.0027596680,-0.5267820457
0.0027616680,-0.5326323894
0.0027636680,-0.5383986242
0.0027656680,-0.5440798396
0.0027676680,-0.5496751386
0.0027696680,-0.5551836374
0.0027716680,-0.5606044663
0.0027736680,-0.5659367692
0.0027756680,-0.5711797042
0.0027776680,-0.5763324433
0.0027796680,-0.5813941728
0.0027816680,-0.5863640934
0.0027836680,-0.5912414203
0.0027856680,-0.5960253833
0.0027876680,-0.6007152270
0.0027896680,-0.6053102108
0.0027916680,-0.6098096091
0.0027936680,-0.6142127114
0.0027956680,-0.6185188224
0.0027976680,-0.6227272621
0.0027996680,-0.6268373659
0.0028016680,-0.6308484849
0.0028036680,-0.6347599855
0.0028056680,-0.6385712502
0.0028076680,-0.6422816771
0.0028096680,-0.6458906802
0.0028116680,-0.6493976897
0.0028136680,-0.6528021518
0.0028156680,-0.6561035289
0.0028176680,-0.6593012996
0.0028196680,-0.6623949590
0.0028216680,-0.6653840185
0.0028236680,-0.6682680062
0.0028256680,-0.6710464666
0.0028276680,-0.6737189610
0.0028296680,-0.6762850674
0.0028316680,-0.6787443805
0.0028336680,-0.6810965120
0.0028356680,-0.6833410904
0.0028376680,-0.6854777614
0.0028396680,-0.6875061875
0.0028416680,-0.6894260484
0.0028436680,-0.6912370409
0.0028456680,-0.6929388791
0.0028476680,-0.6945312941
0.0028496680,-0.6960140347
0.0028516680,-0.6973868665
0.0028536680,-0.6986495729
0.0028556680,-0.6998019544
0.0028576680,-0.7008438291
0.0028596680,-0.7017750324
0.0028616680,-0.7025954173
0.0028636680,-0.7033048542
0.0028656680,-0.7039032311
0.0028676680,-0.7043904536
0.0028696680,-0.7047664446
0.0028716680,-0.7050311448
0.0028736680,-0.7051845125
0.0028756680,-0.7052265233
0.0028776680,-0.7051571707
0.0028796680,-0.7049764656
0.0028816680,-0.7046844365
0.0028836680,-0.7042811296
0.0028856680,-0.7037666085
0.0028876680,-0.7031409545
0.0028896680,-0.7024042664
0.0028916680,-0.7015566606
0.0028936680,-0.7005982708
0.0028956680,-0.6995292484
0.0028976680,-0.6983497622
0.0028996680,-0.6970599985
0.0029016680,-0.6956601610
0.0029036680,-0.6941504706
0.0029056680,-0.6925311658
0.0029076680,-0.6908025024
0.0029096680,-0.6889647532
0.0029116680,-0.6870182085
0.0029136680,-0.6849631756
0.0029156680,-0.6827999791
0.0029176680,-0.6805289606
0.0029196680,-0.6781504787
0.0029216680,-0.6756649089
0.0029236680,-0.6730726438
0.0029256680,-0.6703740928
0.0029276680,-0.6675696819
0.0029296680,-0.6646598540
0.0029316680,-0.6616450686
0.0029336680,-0.6585258018
0.0029356680,-0.6553025461
0.0029376680,-0.6519758106
0.0029396680,-0.6485461205
0.0029416680,-0.6450140174
0.0029436680,-0.6413800592
0.0029456680,-0.6376448196
0.0029476680,-0.6338088885
0.0029496680,-0.6298728717
0.0029516680,-0.6258373906
0.0029536680,-0.6217030825
0.0029556680,-0.6174706003
0.0029576680,-0.6131406123
0.0029596680,-0.6087138024
0.0029616680,-0.6041908694
0.0029636680,-0.5995725277
0.0029656680,-0.5948595066
0.0029676680,-0.5900525502
0.0029696680,-0.5851524177
0.0029716680,-0.5801598829
0.0029736680,-0.5750757341
0.0029756680,-0.5699007741
0.0029776680,-0.5646358203
0.0029796680,-0.5592817038
0.0029816680,-0.5538392703
0.0029836680,-0.5483093792
0.0029856680,-0.5426929037
0.0029876680,-0.5369907306
0.0029896680,-0.5312037605
0.0029916680,-0.5253329072
0.0029936680,-0.5193790977
0.0029956680,-0.5133432722
0.0029976680,-0.5072263838
0.0029988340,-0.5036231518
0.0030000000,-0.4999928884
